"Addtional data is wrong and cannot be populated","Addtional data is wrong and cannot be populated",module,Magento_Swatches
"Page not found.","Сторінка не знайдена.",module,Magento_VisualMerchandiser
"Created","Created",module,Magento_VersionsCms
"Admin Actions Log Archiving","Admin Actions Log Archiving",module,Magento_Logging
"Field 3","Field 3",module,Magento_Config
"Catalog Products List","Catalog Products List",module,Magento_CatalogWidget
"Average Sale","Average Sale",module,Magento_Customer
"Recipient: %1.","Recipient: %1.",module,Magento_GiftCardAccount
"Something went wrong. Please try to place the order again.","Something went wrong. Please try to place the order again.",module,Magento_Quote
"Remove This Item","Видалити Цей Елемент",theme,frontend/Magento/luma
"Return-Path Email","Зворотній Шлях Електронної Пошти",module,Magento_Backend
"Wish List Name","Назва Списку Бажань",module,Magento_MultipleWishlist
"ID","Ідентифікатор",module,Magento_SalesRuleStaging
"A refund of %refunded_amount has been issued on order #%order_id. This amount has been applied to the company credit.","A refund of %refunded_amount has been issued on order #%order_id. This amount has been applied to the company credit.",module,Magento_CompanyCredit
"This attribute is used in configurable products. You cannot remove it from the attribute set.","This attribute is used in configurable products. You cannot remove it from the attribute set.",module,Magento_ConfigurableProduct
"Meta Keywords","Meta ключові слова",module,Magento_Catalog
"Dear %merchant_name,","Dear %merchant_name,",module,Magento_NegotiableQuote
"The invoice can't be saved at this time. Please try again later.","The invoice can't be saved at this time. Please try again later.",module,Magento_Sales
"Packages Request Type","Packages Request Type",module,Magento_Ups
"This invitation is addressed to a current customer: "%1".","This invitation is addressed to a current customer: "%1".",module,Magento_Invitation
"Command was not found.","Команда не знайдена.",module,Magento_Analytics
"If you are a registered VAT customer, please click <a href="%1">here</a> to enter your billing address for proper VAT calculation.","If you are a registered VAT customer, please click <a href="%1">here</a> to enter your billing address for proper VAT calculation.",module,Magento_Customer
"You can find and edit rule label and descriptions, per store view, in email templates.","You can find and edit rule label and descriptions, per store view, in email templates.",module,Magento_Reminder
"No items","No items",module,Magento_MultipleWishlist
"Please select","Будь ласка, виберіть",module,Magento_Sales
",module,Magento_ReleaseNotification <p>Unlock an unparalleled level of insight and control of your eCommerce marketing with,module,Magento_ReleaseNotification dotmailer Email Marketing Automation. Included with Magento 2.2.2 for easy set-up, dotmailer,module,Magento_ReleaseNotification ensures every customer’s journey is captured, segmented, and personalized, enabling you to,module,Magento_ReleaseNotification deliver customer-centric campaigns that beat your results over and over again. Benefits include:,module,Magento_ReleaseNotification </p>,module,Magento_ReleaseNotification <ul>,module,Magento_ReleaseNotification <li><span>No obligation 14-day trial.</span></li>,module,Magento_ReleaseNotification <li><span>Automation campaigns using your live Magento store data that drive revenue,,module,Magento_ReleaseNotification including abandoned cart, abandoned browse, product replenishment, and many more.</span></li>,module,Magento_ReleaseNotification <li><span>Built-in solution for transactional emails.</span></li>,module,Magento_ReleaseNotification <li><span>Telephone support and advice from marketing experts included.</span></li>,module,Magento_ReleaseNotification </ul>,module,Magento_ReleaseNotification ",",module,Magento_ReleaseNotification <p>Unlock an unparalleled level of insight and control of your eCommerce marketing with,module,Magento_ReleaseNotification dotmailer Email Marketing Automation. Included with Magento 2.2.2 for easy set-up, dotmailer,module,Magento_ReleaseNotification ensures every customer’s journey is captured, segmented, and personalized, enabling you to,module,Magento_ReleaseNotification deliver customer-centric campaigns that beat your results over and over again. Benefits include:,module,Magento_ReleaseNotification </p>,module,Magento_ReleaseNotification <ul>,module,Magento_ReleaseNotification <li><span>No obligation 14-day trial.</span></li>,module,Magento_ReleaseNotification <li><span>Automation campaigns using your live Magento store data that drive revenue,,module,Magento_ReleaseNotification including abandoned cart, abandoned browse, product replenishment, and many more.</span></li>,module,Magento_ReleaseNotification <li><span>Built-in solution for transactional emails.</span></li>,module,Magento_ReleaseNotification <li><span>Telephone support and advice from marketing experts included.</span></li>,module,Magento_ReleaseNotification </ul>,module,Magento_ReleaseNotification ",module,Magento_ReleaseNotification
"Customers","Покупці",module,Magento_CustomerSegment
"Role Information","Інформація про роль",module,Magento_Company
"Displays Specified or Promotion Dynamic Blocks","Відображає зазначені або динамічні блоки просування",module,Magento_Banner
"Your Invoice #%invoice_id for Order #%order_id","Ваш рахунок-фактур #%invoice_id для замовлення #%order_id",theme,frontend/Magento/luma
"Are you sure you want to delete selected items?","Are you sure you want to delete selected items?",module,Magento_Cms
"Images and Videos","Зображення та відео",module,Magento_Catalog
"Payments Pro and Express Checkout","Payments Pro and Express Checkout",module,Magento_Paypal
"The scope object is invalid. Verify the scope object and try again.","The scope object is invalid. Verify the scope object and try again.",module,Magento_Store
"Maximum Order Total","Максимальний підсумок замовлення",module,Magento_Cybersource
"Please enter {0} words or less.","Будь ласка, введіть {0} слів або менше.",module,Magento_Ui
"Delete File","Видалити файл",module,Magento_Theme
"Edit custom.css","Edit custom.css",module,Magento_Theme
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.",module,Magento_ConfigurableProduct
"[STORE VIEW]","[STORE VIEW]",module,Magento_GiftWrapping
"The Rate Percent should be a positive number.","The Rate Percent should be a positive number.",module,Magento_Tax
"Log Entry #%1","Log Entry #%1",module,Magento_Logging
"Update Name","Назва оновлення",module,Magento_SalesRuleStaging
"Without starting and trailing slashes.","Without starting and trailing slashes.",module,Magento_Solr
"No shared catalog name is specified in request.","No shared catalog name is specified in request.",module,Magento_SharedCatalog
"Results","Результати",module,Magento_Search
"Role","Роль",module,Magento_ProductVideo
"This block no longer exists.","Цього блоку більше не існує.",module,Magento_CmsStaging
